"","userId","group","itemNo","responseNo","checked"
"3332","OMED","P",7,2,0
"3333","OMED","P",7,3,0
"3334","OMED","P",7,4,1
"3335","OMED","P",7,5,0
"3336","OMED","P",7,6,0
"3337","OMED","P",8,1,0
"3338","OMED","P",8,2,0
"3339","OMED","P",8,3,0
"3340","OMED","P",8,4,0
"3341","OMED","P",8,5,1
"3342","OMED","P",8,6,0
"3343","OMED","P",9,1,0
"3344","OMED","P",9,2,0
"3345","OMED","P",9,3,0
"3346","OMED","P",9,4,1
"3347","OMED","P",9,5,0
"3348","OMED","P",9,6,0
"3349","MYIE","C",1,1,1
"3350","MYIE","C",1,2,0
"3351","MYIE","C",1,3,0
"3352","MYIE","C",1,4,1
"3353","MYIE","C",1,5,0
"3354","MYIE","C",1,6,0
"3355","MYIE","C",2,1,0
"3356","MYIE","C",2,2,1
"3357","MYIE","C",2,3,1
"3358","MYIE","C",2,4,0
"3359","MYIE","C",2,5,1
"3360","MYIE","C",2,6,0
"3361","MYIE","C",3,1,1
"3362","MYIE","C",3,2,0
"3363","MYIE","C",3,3,0
"3364","MYIE","C",3,4,0
"3365","MYIE","C",3,5,0
"3366","MYIE","C",3,6,0
"3367","MYIE","C",4,1,0
"3368","MYIE","C",4,2,0
"3369","MYIE","C",4,3,0
"3370","MYIE","C",4,4,0
"3371","MYIE","C",4,5,0
"3372","MYIE","C",4,6,1
"3373","MYIE","C",5,1,1
"3374","MYIE","C",5,2,0
"3375","MYIE","C",5,3,0
"3376","MYIE","C",5,4,0
"3377","MYIE","C",5,5,0
"3378","MYIE","C",5,6,0
"3379","MYIE","C",6,1,0
"3380","MYIE","C",6,2,0
"3381","MYIE","C",6,3,0
"3382","MYIE","C",6,4,1
"3383","MYIE","C",6,5,0
"3384","MYIE","C",6,6,0
"3385","MYIE","C",7,1,0
"3386","MYIE","C",7,2,0
"3387","MYIE","C",7,3,1
"3388","MYIE","C",7,4,0
"3389","MYIE","C",7,5,0
"3390","MYIE","C",7,6,0
"3391","MYIE","C",8,1,0
"3392","MYIE","C",8,2,0
"3393","MYIE","C",8,3,0
"3394","MYIE","C",8,4,0
"3395","MYIE","C",8,5,0
"3396","MYIE","C",8,6,1
"3397","MYIE","C",9,1,0
"3398","MYIE","C",9,2,0
"3399","MYIE","C",9,3,0
"3400","MYIE","C",9,4,0
"3401","MYIE","C",9,5,0
"3402","MYIE","C",9,6,1
"3403","HNAU","P",1,1,1
"3404","HNAU","P",1,2,1
"3405","HNAU","P",1,3,0
"3406","HNAU","P",1,4,1
"3407","HNAU","P",1,5,1
"3408","HNAU","P",1,6,0
"3409","HNAU","P",2,1,0
"3410","HNAU","P",2,2,0
"3411","HNAU","P",2,3,1
"3412","HNAU","P",2,4,0
"3413","HNAU","P",2,5,0
"3414","HNAU","P",2,6,0
"3415","HNAU","P",3,1,0
"3416","HNAU","P",3,2,0
"3417","HNAU","P",3,3,0
"3418","HNAU","P",3,4,0
"3419","HNAU","P",3,5,0
"3420","HNAU","P",3,6,1
"3421","HNAU","P",4,1,0
"3422","HNAU","P",4,2,0
"3423","HNAU","P",4,3,0
"3424","HNAU","P",4,4,0
"3425","HNAU","P",4,5,0
"3426","HNAU","P",4,6,1
"3427","HNAU","P",5,1,0
"3428","HNAU","P",5,2,0
"3429","HNAU","P",5,3,0
"3430","HNAU","P",5,4,0
"3431","HNAU","P",5,5,1
"3432","HNAU","P",5,6,0
"3433","HNAU","P",6,1,0
"3434","HNAU","P",6,2,0
"3435","HNAU","P",6,3,0
"3436","HNAU","P",6,4,0
"3437","HNAU","P",6,5,0
"3438","HNAU","P",6,6,1
"3439","HNAU","P",7,1,0
"3440","HNAU","P",7,2,0
"3441","HNAU","P",7,3,0
"3442","HNAU","P",7,4,1
"3443","HNAU","P",7,5,0
"3444","HNAU","P",7,6,0
"3445","HNAU","P",8,1,0
"3446","HNAU","P",8,2,0
"3447","HNAU","P",8,3,0
"3448","HNAU","P",8,4,0
"3449","HNAU","P",8,5,1
"3450","HNAU","P",8,6,0
"3451","HNAU","P",9,1,0
"3452","HNAU","P",9,2,0
"3453","HNAU","P",9,3,0
"3454","HNAU","P",9,4,0
"3455","HNAU","P",9,5,1
"3456","HNAU","P",9,6,0
"3457","COOQ","C",1,1,1
"3458","COOQ","C",1,2,0
"3459","COOQ","C",1,3,1
"3460","COOQ","C",1,4,1
"3461","COOQ","C",1,5,1
"3462","COOQ","C",1,6,0
"3463","COOQ","C",2,1,0
"3464","COOQ","C",2,2,1
"3465","COOQ","C",2,3,0
"3466","COOQ","C",2,4,0
"3467","COOQ","C",2,5,0
"3468","COOQ","C",2,6,0
"3469","COOQ","C",3,1,0
"3470","COOQ","C",3,2,0
"3471","COOQ","C",3,3,0
"3472","COOQ","C",3,4,1
"3473","COOQ","C",3,5,0
"3474","COOQ","C",3,6,0
"3475","COOQ","C",4,1,0
"3476","COOQ","C",4,2,0
"3477","COOQ","C",4,3,0
"3478","COOQ","C",4,4,0
"3479","COOQ","C",4,5,1
"3480","COOQ","C",4,6,0
"3481","COOQ","C",5,1,1
"3482","COOQ","C",5,2,0
"3483","COOQ","C",5,3,0
"3484","COOQ","C",5,4,0
"3485","COOQ","C",5,5,0
"3486","COOQ","C",5,6,0
"3487","COOQ","C",6,1,0
"3488","COOQ","C",6,2,0
"3489","COOQ","C",6,3,0
"3490","COOQ","C",6,4,0
"3491","COOQ","C",6,5,1
"3492","COOQ","C",6,6,0
"3493","COOQ","C",7,1,0
"3494","COOQ","C",7,2,0
"3495","COOQ","C",7,3,1
"3496","COOQ","C",7,4,0
"3497","COOQ","C",7,5,0
"3498","COOQ","C",7,6,0
"3499","COOQ","C",8,1,1
"3500","COOQ","C",8,2,0
"3501","COOQ","C",8,3,0
"3502","COOQ","C",8,4,0
"3503","COOQ","C",8,5,0
"3504","COOQ","C",8,6,0
"3505","COOQ","C",9,1,0
"3506","COOQ","C",9,2,0
"3507","COOQ","C",9,3,1
"3508","COOQ","C",9,4,0
"3509","COOQ","C",9,5,0
"3510","COOQ","C",9,6,0
"3511","SDIY","P",1,1,0
"3512","SDIY","P",1,2,1
"3513","SDIY","P",1,3,0
"3514","SDIY","P",1,4,0
"3515","SDIY","P",1,5,0
"3516","SDIY","P",1,6,0
"3517","SDIY","P",2,1,1
"3518","SDIY","P",2,2,0
"3519","SDIY","P",2,3,1
"3520","SDIY","P",2,4,1
"3521","SDIY","P",2,5,1
"3522","SDIY","P",2,6,0
"3523","SDIY","P",3,1,0
"3524","SDIY","P",3,2,1
"3525","SDIY","P",3,3,0
"3526","SDIY","P",3,4,0
"3527","SDIY","P",3,5,0
"3528","SDIY","P",3,6,0
"3529","SDIY","P",4,1,0
"3530","SDIY","P",4,2,0
"3531","SDIY","P",4,3,1
"3532","SDIY","P",4,4,0
"3533","SDIY","P",4,5,0
"3534","SDIY","P",4,6,0
"3535","SDIY","P",5,1,1
"3536","SDIY","P",5,2,0
"3537","SDIY","P",5,3,0
"3538","SDIY","P",5,4,0
"3539","SDIY","P",5,5,0
"3540","SDIY","P",5,6,0
"3541","SDIY","P",6,1,0
"3542","SDIY","P",6,2,0
"3543","SDIY","P",6,3,1
"3544","SDIY","P",6,4,0
"3545","SDIY","P",6,5,0
"3546","SDIY","P",6,6,0
"3547","SDIY","P",7,1,0
"3548","SDIY","P",7,2,0
"3549","SDIY","P",7,3,1
"3550","SDIY","P",7,4,0
"3551","SDIY","P",7,5,0
"3552","SDIY","P",7,6,0
"3553","SDIY","P",8,1,0
"3554","SDIY","P",8,2,0
"3555","SDIY","P",8,3,1
"3556","SDIY","P",8,4,0
"3557","SDIY","P",8,5,0
"3558","SDIY","P",8,6,0
"3559","SDIY","P",9,1,0
"3560","SDIY","P",9,2,1
"3561","SDIY","P",9,3,0
"3562","SDIY","P",9,4,0
"3563","SDIY","P",9,5,0
"3564","SDIY","P",9,6,0
"3565","NDWF","C",1,1,1
"3566","NDWF","C",1,2,0
"3567","NDWF","C",1,3,1
"3568","NDWF","C",1,4,1
"3569","NDWF","C",1,5,1
"3570","NDWF","C",1,6,0
"3571","NDWF","C",2,1,0
"3572","NDWF","C",2,2,1
"3573","NDWF","C",2,3,0
"3574","NDWF","C",2,4,0
"3575","NDWF","C",2,5,0
"3576","NDWF","C",2,6,0
"3577","NDWF","C",3,1,0
"3578","NDWF","C",3,2,0
"3579","NDWF","C",3,3,0
"3580","NDWF","C",3,4,1
"3581","NDWF","C",3,5,0
"3582","NDWF","C",3,6,0
"3583","NDWF","C",4,1,0
"3584","NDWF","C",4,2,1
"3585","NDWF","C",4,3,0
"3586","NDWF","C",4,4,0
"3587","NDWF","C",4,5,0
"3588","NDWF","C",4,6,0
"3589","NDWF","C",5,1,0
"3590","NDWF","C",5,2,0
"3591","NDWF","C",5,3,0
"3592","NDWF","C",5,4,1
"3593","NDWF","C",5,5,0
"3594","NDWF","C",5,6,0
"3595","NDWF","C",6,1,0
"3596","NDWF","C",6,2,1
"3597","NDWF","C",6,3,0
"3598","NDWF","C",6,4,0
"3599","NDWF","C",6,5,0
"3600","NDWF","C",6,6,0
"3601","NDWF","C",7,1,0
"3602","NDWF","C",7,2,1
"3603","NDWF","C",7,3,0
"3604","NDWF","C",7,4,0
"3605","NDWF","C",7,5,0
"3606","NDWF","C",7,6,0
"3607","NDWF","C",8,1,0
"3608","NDWF","C",8,2,0
"3609","NDWF","C",8,3,1
"3610","NDWF","C",8,4,0
"3611","NDWF","C",8,5,0
"3612","NDWF","C",8,6,0
"3613","NDWF","C",9,1,0
"3614","NDWF","C",9,2,0
"3615","NDWF","C",9,3,0
"3616","NDWF","C",9,4,0
"3617","NDWF","C",9,5,0
"3618","NDWF","C",9,6,1
"3619","YXDU","P",1,1,0
"3620","YXDU","P",1,2,0
"3621","YXDU","P",1,3,0
"3622","YXDU","P",1,4,1
"3623","YXDU","P",1,5,1
"3624","YXDU","P",1,6,0
"3625","YXDU","P",2,1,1
"3626","YXDU","P",2,2,1
"3627","YXDU","P",2,3,1
"3628","YXDU","P",2,4,0
"3629","YXDU","P",2,5,0
"3630","YXDU","P",2,6,0
"3631","YXDU","P",3,1,0
"3632","YXDU","P",3,2,0
"3633","YXDU","P",3,3,0
"3634","YXDU","P",3,4,0
"3635","YXDU","P",3,5,0
"3636","YXDU","P",3,6,1
"3637","YXDU","P",4,1,0
"3638","YXDU","P",4,2,0
"3639","YXDU","P",4,3,0
"3640","YXDU","P",4,4,0
"3641","YXDU","P",4,5,0
"3642","YXDU","P",4,6,1
"3643","YXDU","P",5,1,1
"3644","YXDU","P",5,2,0
"3645","YXDU","P",5,3,0
"3646","YXDU","P",5,4,0
"3647","YXDU","P",5,5,0
"3648","YXDU","P",5,6,0
"3649","YXDU","P",6,1,1
"3650","YXDU","P",6,2,0
"3651","YXDU","P",6,3,0
"3652","YXDU","P",6,4,0
"3653","YXDU","P",6,5,0
"3654","YXDU","P",6,6,0
"3655","YXDU","P",7,1,1
"3656","YXDU","P",7,2,0
"3657","YXDU","P",7,3,0
"3658","YXDU","P",7,4,0
"3659","YXDU","P",7,5,0
"3660","YXDU","P",7,6,0
"3661","YXDU","P",8,1,0
"3662","YXDU","P",8,2,0
"3663","YXDU","P",8,3,1
"3664","YXDU","P",8,4,0
"3665","YXDU","P",8,5,0
"3666","YXDU","P",8,6,0
"3667","YXDU","P",9,1,0
"3668","YXDU","P",9,2,0
"3669","YXDU","P",9,3,0
"3670","YXDU","P",9,4,0
"3671","YXDU","P",9,5,0
"3672","YXDU","P",9,6,1
"3673","LDXI","C",1,1,1
"3674","LDXI","C",1,2,0
"3675","LDXI","C",1,3,1
"3676","LDXI","C",1,4,0
"3677","LDXI","C",1,5,1
"3678","LDXI","C",1,6,0
"3679","LDXI","C",2,1,0
"3680","LDXI","C",2,2,1
"3681","LDXI","C",2,3,0
"3682","LDXI","C",2,4,1
"3683","LDXI","C",2,5,0
"3684","LDXI","C",2,6,0
"3685","LDXI","C",3,1,1
"3686","LDXI","C",3,2,0
"3687","LDXI","C",3,3,0
"3688","LDXI","C",3,4,0
"3689","LDXI","C",3,5,0
"3690","LDXI","C",3,6,0
"3691","LDXI","C",4,1,1
"3692","LDXI","C",4,2,0
"3693","LDXI","C",4,3,0
"3694","LDXI","C",4,4,0
"3695","LDXI","C",4,5,0
"3696","LDXI","C",4,6,0
"3697","LDXI","C",5,1,1
"3698","LDXI","C",5,2,0
"3699","LDXI","C",5,3,0
"3700","LDXI","C",5,4,0
"3701","LDXI","C",5,5,0
"3702","LDXI","C",5,6,0
"3703","LDXI","C",6,1,0
"3704","LDXI","C",6,2,0
"3705","LDXI","C",6,3,1
"3706","LDXI","C",6,4,0
"3707","LDXI","C",6,5,0
"3708","LDXI","C",6,6,0
"3709","LDXI","C",7,1,1
"3710","LDXI","C",7,2,0
"3711","LDXI","C",7,3,0
"3712","LDXI","C",7,4,0
"3713","LDXI","C",7,5,0
"3714","LDXI","C",7,6,0
"3715","LDXI","C",8,1,1
"3716","LDXI","C",8,2,0
"3717","LDXI","C",8,3,0
"3718","LDXI","C",8,4,0
"3719","LDXI","C",8,5,0
"3720","LDXI","C",8,6,0
"3721","LDXI","C",9,1,1
"3722","LDXI","C",9,2,0
"3723","LDXI","C",9,3,0
"3724","LDXI","C",9,4,0
"3725","LDXI","C",9,5,0
"3726","LDXI","C",9,6,0
"3727","IKMJ","P",1,1,0
"3728","IKMJ","P",1,2,1
"3729","IKMJ","P",1,3,0
"3730","IKMJ","P",1,4,0
"3731","IKMJ","P",1,5,1
"3732","IKMJ","P",1,6,0
"3733","IKMJ","P",2,1,1
"3734","IKMJ","P",2,2,0
"3735","IKMJ","P",2,3,1
"3736","IKMJ","P",2,4,1
"3737","IKMJ","P",2,5,0
"3738","IKMJ","P",2,6,0
"3739","IKMJ","P",3,1,0
"3740","IKMJ","P",3,2,0
"3741","IKMJ","P",3,3,1
"3742","IKMJ","P",3,4,0
"3743","IKMJ","P",3,5,0
"3744","IKMJ","P",3,6,0
"3745","IKMJ","P",4,1,1
"3746","IKMJ","P",4,2,0
"3747","IKMJ","P",4,3,0
"3748","IKMJ","P",4,4,0
"3749","IKMJ","P",4,5,0
"3750","IKMJ","P",4,6,0
"3751","IKMJ","P",5,1,0
"3752","IKMJ","P",5,2,0
"3753","IKMJ","P",5,3,1
"3754","IKMJ","P",5,4,0
"3755","IKMJ","P",5,5,0
"3756","IKMJ","P",5,6,0
"3757","IKMJ","P",6,1,0
"3758","IKMJ","P",6,2,0
"3759","IKMJ","P",6,3,1
"3760","IKMJ","P",6,4,0
"3761","IKMJ","P",6,5,0
"3762","IKMJ","P",6,6,0
"3763","IKMJ","P",7,1,0
"3764","IKMJ","P",7,2,0
"3765","IKMJ","P",7,3,0
"3766","IKMJ","P",7,4,0
"3767","IKMJ","P",7,5,1
"3768","IKMJ","P",7,6,0
"3769","IKMJ","P",8,1,0
"3770","IKMJ","P",8,2,0
"3771","IKMJ","P",8,3,0
"3772","IKMJ","P",8,4,1
"3773","IKMJ","P",8,5,0
"3774","IKMJ","P",8,6,0
"3775","IKMJ","P",9,1,0
"3776","IKMJ","P",9,2,0
"3777","IKMJ","P",9,3,0
"3778","IKMJ","P",9,4,0
"3779","IKMJ","P",9,5,1
"3780","IKMJ","P",9,6,0
"3781","MBEZ","C",1,1,0
"3782","MBEZ","C",1,2,1
"3783","MBEZ","C",1,3,0
"3784","MBEZ","C",1,4,0
"3785","MBEZ","C",1,5,0
"3786","MBEZ","C",1,6,0
"3787","MBEZ","C",2,1,1
"3788","MBEZ","C",2,2,0
"3789","MBEZ","C",2,3,1
"3790","MBEZ","C",2,4,1
"3791","MBEZ","C",2,5,1
"3792","MBEZ","C",2,6,0
"3793","MBEZ","C",3,1,0
"3794","MBEZ","C",3,2,0
"3795","MBEZ","C",3,3,0
"3796","MBEZ","C",3,4,0
"3797","MBEZ","C",3,5,0
"3798","MBEZ","C",3,6,1
"3799","MBEZ","C",4,1,0
"3800","MBEZ","C",4,2,1
"3801","MBEZ","C",4,3,0
"3802","MBEZ","C",4,4,0
"3803","MBEZ","C",4,5,0
"3804","MBEZ","C",4,6,0
"3805","MBEZ","C",5,1,0
"3806","MBEZ","C",5,2,0
"3807","MBEZ","C",5,3,0
"3808","MBEZ","C",5,4,0
"3809","MBEZ","C",5,5,1
"3810","MBEZ","C",5,6,0
"3811","MBEZ","C",6,1,0
"3812","MBEZ","C",6,2,0
"3813","MBEZ","C",6,3,0
"3814","MBEZ","C",6,4,1
"3815","MBEZ","C",6,5,0
"3816","MBEZ","C",6,6,0
"3817","MBEZ","C",7,1,1
"3818","MBEZ","C",7,2,0
"3819","MBEZ","C",7,3,0
"3820","MBEZ","C",7,4,0
"3821","MBEZ","C",7,5,0
"3822","MBEZ","C",7,6,0
"3823","MBEZ","C",8,1,0
"3824","MBEZ","C",8,2,0
"3825","MBEZ","C",8,3,1
"3826","MBEZ","C",8,4,0
"3827","MBEZ","C",8,5,0
"3828","MBEZ","C",8,6,0
"3829","MBEZ","C",9,1,0
"3830","MBEZ","C",9,2,0
"3831","MBEZ","C",9,3,0
"3832","MBEZ","C",9,4,0
"3833","MBEZ","C",9,5,1
"3834","MBEZ","C",9,6,0
"3835","IEMA","P",1,1,1
"3836","IEMA","P",1,2,0
"3837","IEMA","P",1,3,0
"3838","IEMA","P",1,4,0
"3839","IEMA","P",1,5,0
"3840","IEMA","P",1,6,0
"3841","IEMA","P",2,1,0
"3842","IEMA","P",2,2,1
"3843","IEMA","P",2,3,1
"3844","IEMA","P",2,4,1
"3845","IEMA","P",2,5,1
"3846","IEMA","P",2,6,0
"3847","IEMA","P",3,1,0
"3848","IEMA","P",3,2,0
"3849","IEMA","P",3,3,0
"3850","IEMA","P",3,4,1
"3851","IEMA","P",3,5,0
"3852","IEMA","P",3,6,0
"3853","IEMA","P",4,1,0
"3854","IEMA","P",4,2,0
"3855","IEMA","P",4,3,0
"3856","IEMA","P",4,4,0
"3857","IEMA","P",4,5,1
"3858","IEMA","P",4,6,0
"3859","IEMA","P",5,1,0
"3860","IEMA","P",5,2,1
"3861","IEMA","P",5,3,0
"3862","IEMA","P",5,4,0
"3863","IEMA","P",5,5,0
"3864","IEMA","P",5,6,0
"3865","IEMA","P",6,1,1
"3866","IEMA","P",6,2,0
"3867","IEMA","P",6,3,0
"3868","IEMA","P",6,4,0
"3869","IEMA","P",6,5,0
"3870","IEMA","P",6,6,0
"3871","IEMA","P",7,1,0
"3872","IEMA","P",7,2,0
"3873","IEMA","P",7,3,0
"3874","IEMA","P",7,4,1
"3875","IEMA","P",7,5,0
"3876","IEMA","P",7,6,0
"3877","IEMA","P",8,1,0
"3878","IEMA","P",8,2,0
"3879","IEMA","P",8,3,0
"3880","IEMA","P",8,4,1
"3881","IEMA","P",8,5,0
"3882","IEMA","P",8,6,0
"3883","IEMA","P",9,1,0
"3884","IEMA","P",9,2,0
"3885","IEMA","P",9,3,0
"3886","IEMA","P",9,4,1
"3887","IEMA","P",9,5,0
"3888","IEMA","P",9,6,0
"3889","IAWT","C",1,1,1
"3890","IAWT","C",1,2,0
"3891","IAWT","C",1,3,0
"3892","IAWT","C",1,4,0
"3893","IAWT","C",1,5,1
"3894","IAWT","C",1,6,0
"3895","IAWT","C",2,1,0
"3896","IAWT","C",2,2,1
"3897","IAWT","C",2,3,1
"3898","IAWT","C",2,4,1
"3899","IAWT","C",2,5,0
"3900","IAWT","C",2,6,0
"3901","IAWT","C",3,1,0
"3902","IAWT","C",3,2,0
"3903","IAWT","C",3,3,0
"3904","IAWT","C",3,4,0
"3905","IAWT","C",3,5,1
"3906","IAWT","C",3,6,0
"3907","IAWT","C",4,1,0
"3908","IAWT","C",4,2,1
"3909","IAWT","C",4,3,0
"3910","IAWT","C",4,4,0
"3911","IAWT","C",4,5,0
"3912","IAWT","C",4,6,0
"3913","IAWT","C",5,1,0
"3914","IAWT","C",5,2,0
"3915","IAWT","C",5,3,0
"3916","IAWT","C",5,4,0
"3917","IAWT","C",5,5,0
"3918","IAWT","C",5,6,1
"3919","IAWT","C",6,1,0
"3920","IAWT","C",6,2,0
"3921","IAWT","C",6,3,0
"3922","IAWT","C",6,4,0
"3923","IAWT","C",6,5,1
"3924","IAWT","C",6,6,0
"3925","IAWT","C",7,1,0
"3926","IAWT","C",7,2,0
"3927","IAWT","C",7,3,0
"3928","IAWT","C",7,4,0
"3929","IAWT","C",7,5,1
"3930","IAWT","C",7,6,0
"3931","IAWT","C",8,1,0
"3932","IAWT","C",8,2,0
"3933","IAWT","C",8,3,0
"3934","IAWT","C",8,4,0
"3935","IAWT","C",8,5,0
"3936","IAWT","C",8,6,1
"3937","IAWT","C",9,1,0
"3938","IAWT","C",9,2,0
"3939","IAWT","C",9,3,0
"3940","IAWT","C",9,4,0
"3941","IAWT","C",9,5,1
"3942","IAWT","C",9,6,0
"3943","IKIC","P",1,1,1
"3944","IKIC","P",1,2,1
"3945","IKIC","P",1,3,0
"3946","IKIC","P",1,4,1
"3947","IKIC","P",1,5,0
"3948","IKIC","P",1,6,0
"3949","IKIC","P",2,1,0
"3950","IKIC","P",2,2,0
"3951","IKIC","P",2,3,1
"3952","IKIC","P",2,4,0
"3953","IKIC","P",2,5,1
"3954","IKIC","P",2,6,0
"3955","IKIC","P",3,1,0
"3956","IKIC","P",3,2,1
"3957","IKIC","P",3,3,0
"3958","IKIC","P",3,4,0
"3959","IKIC","P",3,5,0
"3960","IKIC","P",3,6,0
"3961","IKIC","P",4,1,0
"3962","IKIC","P",4,2,1
"3963","IKIC","P",4,3,0
"3964","IKIC","P",4,4,0
"3965","IKIC","P",4,5,0
"3966","IKIC","P",4,6,0
"3967","IKIC","P",5,1,0
"3968","IKIC","P",5,2,0
"3969","IKIC","P",5,3,0
"3970","IKIC","P",5,4,0
"3971","IKIC","P",5,5,1
"3972","IKIC","P",5,6,0
"3973","IKIC","P",6,1,1
"3974","IKIC","P",6,2,0
"3975","IKIC","P",6,3,0
"3976","IKIC","P",6,4,0
"3977","IKIC","P",6,5,0
"3978","IKIC","P",6,6,0
"3979","IKIC","P",7,1,0
"3980","IKIC","P",7,2,1
"3981","IKIC","P",7,3,0
"3982","IKIC","P",7,4,0
"3983","IKIC","P",7,5,0
"3984","IKIC","P",7,6,0
"3985","IKIC","P",8,1,0
"3986","IKIC","P",8,2,0
"3987","IKIC","P",8,3,0
"3988","IKIC","P",8,4,1
"3989","IKIC","P",8,5,0
"3990","IKIC","P",8,6,0
"3991","IKIC","P",9,1,1
"3992","IKIC","P",9,2,0
"3993","IKIC","P",9,3,0
"3994","IKIC","P",9,4,0
"3995","IKIC","P",9,5,0
"3996","IKIC","P",9,6,0
"3997","TPDA","C",1,1,0
"3998","TPDA","C",1,2,1
"3999","TPDA","C",1,3,0
"4000","TPDA","C",1,4,0
"4001","TPDA","C",1,5,1
"4002","TPDA","C",1,6,0
"4003","TPDA","C",2,1,1
"4004","TPDA","C",2,2,0
"4005","TPDA","C",2,3,1
"4006","TPDA","C",2,4,1
"4007","TPDA","C",2,5,0
"4008","TPDA","C",2,6,0
"4009","TPDA","C",3,1,0
"4010","TPDA","C",3,2,0
"4011","TPDA","C",3,3,1
"4012","TPDA","C",3,4,0
"4013","TPDA","C",3,5,0
"4014","TPDA","C",3,6,0
"4015","TPDA","C",4,1,0
"4016","TPDA","C",4,2,0
"4017","TPDA","C",4,3,0
"4018","TPDA","C",4,4,0
"4019","TPDA","C",4,5,0
"4020","TPDA","C",4,6,1
"4021","TPDA","C",5,1,0
"4022","TPDA","C",5,2,1
"4023","TPDA","C",5,3,0
"4024","TPDA","C",5,4,0
"4025","TPDA","C",5,5,0
"4026","TPDA","C",5,6,0
"4027","TPDA","C",6,1,0
"4028","TPDA","C",6,2,1
"4029","TPDA","C",6,3,0
"4030","TPDA","C",6,4,0
"4031","TPDA","C",6,5,0
"4032","TPDA","C",6,6,0
"4033","TPDA","C",7,1,0
"4034","TPDA","C",7,2,0
"4035","TPDA","C",7,3,1
"4036","TPDA","C",7,4,0
"4037","TPDA","C",7,5,0
"4038","TPDA","C",7,6,0
"4039","TPDA","C",8,1,1
"4040","TPDA","C",8,2,0
"4041","TPDA","C",8,3,0
"4042","TPDA","C",8,4,0
"4043","TPDA","C",8,5,0
"4044","TPDA","C",8,6,0
"4045","TPDA","C",9,1,1
"4046","TPDA","C",9,2,0
"4047","TPDA","C",9,3,0
"4048","TPDA","C",9,4,0
"4049","TPDA","C",9,5,0
"4050","TPDA","C",9,6,0
"4051","MLBI","P",1,1,0
"4052","MLBI","P",1,2,0
"4053","MLBI","P",1,3,1
"4054","MLBI","P",1,4,0
"4055","MLBI","P",1,5,0
"4056","MLBI","P",1,6,0
"4057","MLBI","P",2,1,1
"4058","MLBI","P",2,2,1
"4059","MLBI","P",2,3,0
"4060","MLBI","P",2,4,1
"4061","MLBI","P",2,5,1
"4062","MLBI","P",2,6,0
"4063","MLBI","P",3,1,1
"4064","MLBI","P",3,2,0
"4065","MLBI","P",3,3,0
"4066","MLBI","P",3,4,0
"4067","MLBI","P",3,5,0
"4068","MLBI","P",3,6,0
"4069","MLBI","P",4,1,1
"4070","MLBI","P",4,2,0
"4071","MLBI","P",4,3,0
"4072","MLBI","P",4,4,0
"4073","MLBI","P",4,5,0
"4074","MLBI","P",4,6,0
"4075","MLBI","P",5,1,1
"4076","MLBI","P",5,2,0
"4077","MLBI","P",5,3,0
"4078","MLBI","P",5,4,0
"4079","MLBI","P",5,5,0
"4080","MLBI","P",5,6,0
"4081","MLBI","P",6,1,0
"4082","MLBI","P",6,2,0
"4083","MLBI","P",6,3,0
"4084","MLBI","P",6,4,1
"4085","MLBI","P",6,5,0
"4086","MLBI","P",6,6,0
"4087","MLBI","P",7,1,0
"4088","MLBI","P",7,2,0
"4089","MLBI","P",7,3,1
"4090","MLBI","P",7,4,0
"4091","MLBI","P",7,5,0
"4092","MLBI","P",7,6,0
"4093","MLBI","P",8,1,0
"4094","MLBI","P",8,2,0
"4095","MLBI","P",8,3,0
"4096","MLBI","P",8,4,1
"4097","MLBI","P",8,5,0
"4098","MLBI","P",8,6,0
"4099","MLBI","P",9,1,0
"4100","MLBI","P",9,2,0
"4101","MLBI","P",9,3,0
"4102","MLBI","P",9,4,0
"4103","MLBI","P",9,5,0
"4104","MLBI","P",9,6,1
"4105","WYKE","C",1,1,0
"4106","WYKE","C",1,2,1
"4107","WYKE","C",1,3,1
"4108","WYKE","C",1,4,0
"4109","WYKE","C",1,5,1
"4110","WYKE","C",1,6,0
"4111","WYKE","C",2,1,1
"4112","WYKE","C",2,2,0
"4113","WYKE","C",2,3,0
"4114","WYKE","C",2,4,1
"4115","WYKE","C",2,5,0
"4116","WYKE","C",2,6,0
"4117","WYKE","C",3,1,1
"4118","WYKE","C",3,2,0
"4119","WYKE","C",3,3,0
"4120","WYKE","C",3,4,0
"4121","WYKE","C",3,5,0
"4122","WYKE","C",3,6,0
"4123","WYKE","C",4,1,0
"4124","WYKE","C",4,2,0
"4125","WYKE","C",4,3,0
"4126","WYKE","C",4,4,0
"4127","WYKE","C",4,5,1
"4128","WYKE","C",4,6,0
"4129","WYKE","C",5,1,0
"4130","WYKE","C",5,2,0
"4131","WYKE","C",5,3,0
"4132","WYKE","C",5,4,1
"4133","WYKE","C",5,5,0
"4134","WYKE","C",5,6,0
"4135","WYKE","C",6,1,0
"4136","WYKE","C",6,2,0
"4137","WYKE","C",6,3,0
"4138","WYKE","C",6,4,1
"4139","WYKE","C",6,5,0
"4140","WYKE","C",6,6,0
"4141","WYKE","C",7,1,0
"4142","WYKE","C",7,2,0
"4143","WYKE","C",7,3,0
"4144","WYKE","C",7,4,0
"4145","WYKE","C",7,5,1
"4146","WYKE","C",7,6,0
"4147","WYKE","C",8,1,1
